id,name,iso_code,city_id,address,email,phone,eudamed_uuid,eudamed_identifier,european_vat_number,trade_register,eori,eudamed_type,eudamed_status,scraping_status,european_vat_id,eudamed_competent_authority_id,validator_name,validator_uuid,validator_type,validator_srn,validator_email,validator_phone,website,empl_website,original_website
8ab33dd3-d9a1-4d37-adcf-e33e8d41d5ca,Enermedica SRL,IT,5206,,INFO@ENERMEDICA.IT,+390689673786,d28562e7-78d6-40b8-9636-3df639eaaa12,IT-IM-000031491,02037030182,RM1138875,02037030182,IM,refdata.actor-status.active,CLEANED_WEBSITE,,97df9caa-1fe8-4848-950d-3a33741e7277,Ministero della salute - Direzione generale dei dispositivi medici e del servizio farmaceutico,1235612b-3d3e-4b32-82f0-b5641f79c8d9,CA,IT-CA-070,segr.dgfdm@sanita.it,+39 06 5994 3199/ +39 06 5994 3207,enermedica.it,,WWW.ENERMEDICA.IT
8cb18cb8-42e7-4d80-aeaf-92a51ac0737c,Millennium S.r.l.,IT,5841,,alessandra.rollo@dedalus.eu,,3e992dff-86d0-4363-bbc3-c1df4dd775a4,IT-MF-000030269,05588740489,05588740489,IT05588740489,MF,refdata.actor-status.active,CLEANED_WEBSITE,,0e70309f-1bb0-4e3a-b346-95f9355e5caf,Ministero della salute - Direzione generale dei dispositivi medici e del servizio farmaceutico,1235612b-3d3e-4b32-82f0-b5641f79c8d9,CA,IT-CA-070,segr.dgfdm@sanita.it,+39 06 5994 3199/ +39 06 5994 3207,,,
72701757-9878-49a8-9539-067eef01c4bd,Aileens Pharma Srl,IT,5849,,sonia.longo@aileenspharma.com,,b6505f84-c064-4e7c-8aa1-618d8ac39c7e,IT-MF-000031897, 10396400961,,,MF,refdata.actor-status.active,CLEANED_WEBSITE,,0102fe04-b250-4d18-b406-f0012861d7a0,Ministero della salute - Direzione generale dei dispositivi medici e del servizio farmaceutico,1235612b-3d3e-4b32-82f0-b5641f79c8d9,CA,IT-CA-070,segr.dgfdm@sanita.it,+39 06 5994 3199/ +39 06 5994 3207,aileenspharma.com,,https://aileenspharma.com/
f9deda47-e985-4766-a9cb-d69f5dd68408,DMED DI D IMPRIMA ANGELO,IT,5840,,angelo.dimprima@dmed.it,+393479585419,3ee94754-f70e-43a1-a0de-7bc3c1c150e6,IT-MF-000032812,IT04672530260,IT04672530260,04672530260,MF,refdata.actor-status.active,CLEANED_WEBSITE,,5494c4e0-2dbd-4ece-82fb-17a10d64b4fa,Ministero della salute - Direzione generale dei dispositivi medici e del servizio farmaceutico,1235612b-3d3e-4b32-82f0-b5641f79c8d9,CA,IT-CA-070,segr.dgfdm@sanita.it,+39 06 5994 3199/ +39 06 5994 3207,dmed.it,,www.dmed.it
af5e0f30-1e6f-4c37-9015-34561305cef6,EUROPA TRADING S.R.L,IT,5850,,info@technovare.it,+39 0775 776040,ea452fef-3ad5-4b40-9490-608aa0b322c1,IT-MF-000030392,IT01719510602,,,MF,refdata.actor-status.active,CLEANED_WEBSITE,,2c25ac2a-50d4-4c59-8590-176a610b27ce,Ministero della salute - Direzione generale dei dispositivi medici e del servizio farmaceutico,1235612b-3d3e-4b32-82f0-b5641f79c8d9,CA,IT-CA-070,segr.dgfdm@sanita.it,+39 06 5994 3199/ +39 06 5994 3207,technovare.it,,www.technovare.it
d1bdf8fe-7dd9-4357-b72b-e35bf92edbad,Hospital Trentine  di Cristini Gianmaria & C. S.A.S,IT,5838,,info@hospitaltrentine.it,+390464674003,4015c834-bd62-4fe8-9511-f5e7042d9e5d,IT-MF-000030276,IT-01616450225,,IT-01616450225,MF,refdata.actor-status.active,CLEANED_WEBSITE,,e7dccfc3-de5d-46ab-92b5-20577d8656f5,Ministero della salute - Direzione generale dei dispositivi medici e del servizio farmaceutico,1235612b-3d3e-4b32-82f0-b5641f79c8d9,CA,IT-CA-070,segr.dgfdm@sanita.it,+39 06 5994 3199/ +39 06 5994 3207,hospitaltrentine.it,,https://hospitaltrentine.it/
568088ce-8487-4128-9e05-592b649db712,MEDLAC S.r.l.,IT,5847,,info@medlac.it,+39 0825 792081,7a51ce41-9c7f-4041-99fa-6efa5771e5c7,IT-MF-000030386,02512480647,,,MF,refdata.actor-status.active,CLEANED_WEBSITE,,31dd2d1a-0d68-4f85-966e-cc912c5c384f,Ministero della salute - Direzione generale dei dispositivi medici e del servizio farmaceutico,1235612b-3d3e-4b32-82f0-b5641f79c8d9,CA,IT-CA-070,segr.dgfdm@sanita.it,+39 06 5994 3199/ +39 06 5994 3207,medlac.it,,www.medlac.it
b4db99de-cb82-4c07-bbed-e7e1469d7975,OZONOMATIC SYSTEM S.r.l.,IT,5422,,info@ozonomatic.it,+39 06 41228841,954209e4-1b87-42be-bb76-4928766b2965,IT-MF-000036790,06342111009,,,MF,refdata.actor-status.active,CLEANED_WEBSITE,,0eca83c9-b143-4de7-a475-a38d0b1635b9,Ministero della salute - Direzione generale dei dispositivi medici e del servizio farmaceutico,1235612b-3d3e-4b32-82f0-b5641f79c8d9,CA,IT-CA-070,segr.dgfdm@sanita.it,+39 06 5994 3199/ +39 06 5994 3207,ozonomatic.it,,www.ozonomatic.it
fc777c27-3293-4811-8d66-c385d8d26258,TAUMEDIPLAST s.r.l.,IT,5846,,r.vignati@taumediplast.com,+390290631007,87651037-1f44-4e96-b3ec-93f4ad23f0c3,IT-MF-000031607,IT10511130154,,IT10511130154,MF,refdata.actor-status.active,CLEANED_WEBSITE,,91571ca7-1538-4366-b5a7-3579d97bf47e,Ministero della salute - Direzione generale dei dispositivi medici e del servizio farmaceutico,1235612b-3d3e-4b32-82f0-b5641f79c8d9,CA,IT-CA-070,segr.dgfdm@sanita.it,+39 06 5994 3199/ +39 06 5994 3207,taumediplast.com,,www.taumediplast.com
1d94c583-c3bd-462a-b04e-cbe6c262f591,SIEM NOVA SRL,IT,5848,,info@siemnova.com,+39 0257510916,2ae5d61e-132d-4cbe-be1a-2786b23543ab,IT-MF-000034107,11578000157,11578000157,IT11578000157,MF,refdata.actor-status.active,CLEANED_WEBSITE,,060bbaa6-516d-42f8-a7f6-1a368ca16de1,Ministero della salute - Direzione generale dei dispositivi medici e del servizio farmaceutico,1235612b-3d3e-4b32-82f0-b5641f79c8d9,CA,IT-CA-070,segr.dgfdm@sanita.it,+39 06 5994 3199/ +39 06 5994 3207,siemnova.com,,www.siemnova.com
c297d167-5fe0-4d00-94c0-47461b7fabca,DSSM AG,LI,5859,,Adam.Tomczak@dssm.group,,3876f295-d18f-4ab3-a0cc-7f59e84a2a22,LI-AR-000024947,62160,,DE444688163756146,AR,refdata.actor-status.active,CLEANED_WEBSITE,,2d95e22c-fd38-48c7-9637-54d5ac3f839b,Office Of Public Health,1e5b1687-7a5f-4787-9976-f4f6a67c69ba,CA,LI-CA-025,medical.devices@llv.li,+4232367336,,,
a7e9e4c4-a361-45d2-9019-40e2c5c7cf1d,Lysistech AG,LI,5864,,info@lysistech.li,004232302021,af1cc439-43e8-4ccb-9231-c5818ae99848,LI-MF-000013971,61183,FL-0002.615.246-2,,MF,refdata.actor-status.active,CLEANED_WEBSITE,,d82a2fa0-5973-4616-a0cf-fb0611062ccc,Office Of Public Health,1e5b1687-7a5f-4787-9976-f4f6a67c69ba,CA,LI-CA-025,medical.devices@llv.li,+4232367336,lysistech.com,,www.lysistech.com
1bc81c09-ffbc-4a82-9b09-f5d0e22d637a,Tobler & Co. GmbH,LI,5861,,info@tobler-coag.ch,,931eacb7-3517-4fab-bdb6-9ab3a7958ef5,LI-IM-000008359,61975,FL-0002.658.243-3,,IM,refdata.actor-status.active,CLEANED_WEBSITE,,3b11f6c5-10c5-434e-8379-91414ca6163c,Office Of Public Health,1e5b1687-7a5f-4787-9976-f4f6a67c69ba,CA,LI-CA-025,medical.devices@llv.li,+4232367336,,,
3a9cf658-ba01-4a58-a377-83e45905a70f,Ability Group srl,IT,5390,,info@abilitygroup.it,+390415906636,a6c7a76d-8eb5-4cbb-9ea7-c824579b5621,IT-IM-000031542,04216820268,,IT04216820268,IM,refdata.actor-status.active,CLEANED_WEBSITE,,93e2a490-cae9-47b4-ab94-575c23415276,Ministero della salute - Direzione generale dei dispositivi medici e del servizio farmaceutico,1235612b-3d3e-4b32-82f0-b5641f79c8d9,CA,IT-CA-070,segr.dgfdm@sanita.it,+39 06 5994 3199/ +39 06 5994 3207,abilitygroup.it,,www.abilitygroup.it
6f3d0ab0-021b-4d38-b8fd-6b23d58d2b16,Naturpharma S.r.l.,IT,3338,,info@naturpharma.it,,dcdcd3ba-4d4e-4aff-8db4-8d855f6c8613,IT-MF-000030691,07801010963,,IT07801010963,MF,refdata.actor-status.active,CLEANED_WEBSITE,,002caddb-9113-4f69-9f91-d21dd90ce891,Ministero della salute - Direzione generale dei dispositivi medici e del servizio farmaceutico,1235612b-3d3e-4b32-82f0-b5641f79c8d9,CA,IT-CA-070,segr.dgfdm@sanita.it,+39 06 5994 3199/ +39 06 5994 3207,naturpharma.it,,www.naturpharma.it
f27b4b2a-0459-4c0f-9dce-49d34637a3cf,LA MAISON DENTAIRE SA,LI,5867,,info@lamaisondentairesa.com,,719d97b9-b89a-4dcc-be42-163ca0173ba7,LI-AR-000008805,,FL-0001.091.405-9,,AR,refdata.actor-status.active,CLEANED_WEBSITE,,2b04442a-3118-4851-a4c5-d3f852567745,Office Of Public Health,1e5b1687-7a5f-4787-9976-f4f6a67c69ba,CA,LI-CA-025,medical.devices@llv.li,+4232367336,lamaisondentairesa.com,,www.lamaisondentairesa.com
a0be53c5-f10b-4590-9a5f-e8ab105d155a,Lysando AG,LI,5862,,info@lysando.com,+423 262 0044,71dbc42f-eb28-4310-bca4-380eb3031a22,LI-MF-000037640,,FL-0002.182.495.5,,MF,refdata.actor-status.active,CLEANED_WEBSITE,,1caf245c-e576-473f-be0c-fcc2ed5466b4,Office Of Public Health,1e5b1687-7a5f-4787-9976-f4f6a67c69ba,CA,LI-CA-025,medical.devices@llv.li,+4232367336,lysando.com,,https://www.lysando.com/
fa5d1ba0-c2b1-4c29-9492-f4bd78c5b337,SYLCO S.R.L.,IT,5851,,info@sylcomed.com,+390392026365,0296df7a-08eb-4624-9f25-596808706a69,IT-IM-000031541,IT00957910961,,IT00957910961,IM,refdata.actor-status.active,CLEANED_WEBSITE,,76ee4293-5a41-41c8-b019-64e439e966fc,Ministero della salute - Direzione generale dei dispositivi medici e del servizio farmaceutico,1235612b-3d3e-4b32-82f0-b5641f79c8d9,CA,IT-CA-070,segr.dgfdm@sanita.it,+39 06 5994 3199/ +39 06 5994 3207,sylcomed.it,,www.sylcomed.it
8b4ab122-cea2-4716-99e2-7428eb79d6b1,Silk Biomaterials Srl,IT,5854,,g.grecchi@klis.bio,,a0290e4a-7775-4d50-a991-8b41b13e28e7,IT-MF-000030619,03535890135,,,MF,refdata.actor-status.active,CLEANED_WEBSITE,,b2f5272f-37ef-4c7f-9d8a-b57dba0da6f1,Ministero della salute - Direzione generale dei dispositivi medici e del servizio farmaceutico,1235612b-3d3e-4b32-82f0-b5641f79c8d9,CA,IT-CA-070,segr.dgfdm@sanita.it,+39 06 5994 3199/ +39 06 5994 3207,,,
46ed672a-eb9c-4887-bf40-6e37782a6448,Chemichl AG,LI,5861,,info@chemichl.com,+4232377620,f2af4819-1ff9-4a8e-af51-d5b482b52247,LI-MF-000018069,50237,FL- 0001.125.702-0,CHE 489912778,MF,refdata.actor-status.active,CLEANED_WEBSITE,,e3d43d34-7503-4440-a894-b0b11c0950f8,Office Of Public Health,1e5b1687-7a5f-4787-9976-f4f6a67c69ba,CA,LI-CA-025,medical.devices@llv.li,+4232367336,chemichl.com,,www.chemichl.com
c540ef9d-03a0-4f46-8ee8-9babd8e20bec,BIOSEVEN SRL,IT,5857,,info@bioseven.it,+390163835710,d6be6ac2-c6ca-47d3-96ec-a3a1684bbd9c,IT-IM-000031544,02147880039,NO-218353,,IM,refdata.actor-status.active,CLEANED_WEBSITE,,fe923713-dd3d-4f83-9532-35b9c7a9dd9c,Ministero della salute - Direzione generale dei dispositivi medici e del servizio farmaceutico,1235612b-3d3e-4b32-82f0-b5641f79c8d9,CA,IT-CA-070,segr.dgfdm@sanita.it,+39 06 5994 3199/ +39 06 5994 3207,bioseven.it,,www.bioseven.it
d2718960-47e0-4281-b5f4-bea813feb8ec,Ivoclar Vivadent AG,LI,5859,,Sandro.Sbicego@ivoclar.com,,7c5be592-4f02-452c-875c-5a991c2141e5,LI-AR-000000523,50639,FL-0001.001.595-7 ,DE6033911,AR,refdata.actor-status.active,CLEANED_WEBSITE,,f4835ef5-b79c-43ec-874a-e7a2e2b93576,Office Of Public Health,1e5b1687-7a5f-4787-9976-f4f6a67c69ba,CA,LI-CA-025,medical.devices@llv.li,+4232367336,,,
5948bdf2-1000-45e6-8f4e-b48f5c62b0c8,BEMER Int. AG,LI,5860,,marion.kenk@bemergroup.com,,3da1d03a-0347-4e7d-b854-539f026e2b18,LI-MF-000002555,53809,FL-0001.539.590-2,,MF,refdata.actor-status.active,CLEANED_WEBSITE,,54dcd9f4-5b1f-4df0-9263-aa397385acf1,Office Of Public Health,1e5b1687-7a5f-4787-9976-f4f6a67c69ba,CA,LI-CA-025,medical.devices@llv.li,+4232367336,bemergroup.com,,https://liechtenstein.bemergroup.com/de
15f1e310-18d2-4215-ba1b-807a7ad51985,BEMER Int. AG,LI,5860,,marion.kenk@bemergroup.com,,257dca2d-8714-4bd9-ac5b-e3e2112d2bcc,LI-PR-000032925,53809,FL-0001.539.590-2,,PR,refdata.actor-status.active,CLEANED_WEBSITE,,0e2408c3-12cd-4450-9818-a7ca60c1e739,Office Of Public Health,1e5b1687-7a5f-4787-9976-f4f6a67c69ba,CA,LI-CA-025,medical.devices@llv.li,+4232367336,bemergroup.com,,https://liechtenstein.bemergroup.com/de
f2a6df3d-ced2-4e52-9a34-47d00820faa7,Innoforce Anstalt,LI,5866,,info@innoforce.com,+4233840100,09cf371f-8173-4531-80db-60a49616dac7,LI-MF-000002047,LI55825,FL-0002.091.277-8,CHE-397.177.833,MF,refdata.actor-status.active,CLEANED_WEBSITE,,77a70b42-457d-48e9-ac96-1fd6934b59de,Office Of Public Health,1e5b1687-7a5f-4787-9976-f4f6a67c69ba,CA,LI-CA-025,medical.devices@llv.li,+4232367336,innoforce.com,,www.innoforce.com
ecbc2ec7-f893-4a6f-921d-6fed5e5924ca,IMT Analytics GmbH,LI,5863,,customerservice@imtanalytics.com,,be616be6-9045-4b2e-9238-0b0216aa1503,LI-AR-000003262,FL-0002.656.200-2,FL-0002.656.200-2,,AR,refdata.actor-status.active,CLEANED_WEBSITE,,aaab8407-bd9c-4246-b2ea-805fefb71921,Office Of Public Health,1e5b1687-7a5f-4787-9976-f4f6a67c69ba,CA,LI-CA-025,medical.devices@llv.li,+4232367336,,,
fa9ac8d7-ff37-4739-b2ae-6902d45b335f,NOVODENT Ets.,LI,5865,,sk@novodent.com,,0ac56088-f229-4eb4-9443-f4a398a5e5e3,LI-MF-000000633,50353,FL-0001.034.449-3,ATEOS1000036551,MF,refdata.actor-status.active,CLEANED_WEBSITE,,d6848b45-f9c7-4d78-bb05-947d2b007b13,Office Of Public Health,1e5b1687-7a5f-4787-9976-f4f6a67c69ba,CA,LI-CA-025,medical.devices@llv.li,+4232367336,novodent.com,,https://www.novodent.com
6d607036-81e9-4ac0-9fe3-311a249e357f,Wohlwend AG,LI,5870,,info@wohlwend-ag.com,,b734a484-1073-4aac-ab70-2b0b1a68fad9,LI-MF-000031767,51336,FL-0001.509.973-5,,MF,refdata.actor-status.active,CLEANED_WEBSITE,,45e1e762-5ac8-42c5-bf55-214b195d2322,Office Of Public Health,1e5b1687-7a5f-4787-9976-f4f6a67c69ba,CA,LI-CA-025,medical.devices@llv.li,+4232367336,,,
a9fe0bb1-4b5f-4f8c-9898-bc5b500a7808,Edenta Etablissement,LI,5868,,oliver.graetz@edenta.li,+42 3 375 20 10,4b782a39-f640-43b4-81e8-a80f20009c65,LI-IM-000011933,50351,FL-0001.007.192-5,ATEOS1000102977,IM,refdata.actor-status.active,CLEANED_WEBSITE,,67539219-b394-4d9d-a230-f5f21eaebf0b,Office Of Public Health,1e5b1687-7a5f-4787-9976-f4f6a67c69ba,CA,LI-CA-025,medical.devices@llv.li,+4232367336,edenta.com,,www.edenta.com
e9cd80a8-da9b-4ef0-8a02-3c9b7e3f1bf1,"Oxipit, UAB",LT,5873,,info@oxipit.ai,+37062599148,d7f9c39c-455c-4a74-87ff-ddbf47102cfb,LT-MF-000022304,LT100011150510,304617386,,MF,refdata.actor-status.active,CLEANED_WEBSITE,,ac1fd70f-808c-438d-bedf-a05e8c8c6f1c,State Health Care Accreditation Agency under the Ministry of Health of the Republic of Lithuania,c973a3c9-c11c-495d-9ea7-a9019d65ace4,CA,LT-CA-052,vaspvt@vaspvt.gov.lt,+37052477669,oxipit.ai,,www.oxipit.ai
7fa7a3be-c9a7-47d0-be34-15b50f2aae1a,IDD International Dental Distributors AG,LI,5861,,quality@idd.dental,+423 220 21 35,08b72c2a-a08a-463b-9a84-5c7dfd45a9f2,LI-IM-000008371,61974,FL-0001.538.070-9,FRLI1209018730001,IM,refdata.actor-status.active,CLEANED_WEBSITE,,dd658652-db39-41e2-be41-81c35bf97e48,Office Of Public Health,1e5b1687-7a5f-4787-9976-f4f6a67c69ba,CA,LI-CA-025,medical.devices@llv.li,+4232367336,dental,,https://idd.dental/
6c47033c-6dc2-41f6-ac32-5db519ecff4d,UAB Teltonika Telemedic,LT,5873,,info@teltonika.lt,+37052194681,ce19070c-7f85-429d-8daa-cca56e2bdc4f,LT-MF-000007642,LT100013091815,,,MF,refdata.actor-status.active,CLEANED_WEBSITE,,42a056d2-1ecb-44ab-b335-68d14e8dd29a,State Health Care Accreditation Agency under the Ministry of Health of the Republic of Lithuania,c973a3c9-c11c-495d-9ea7-a9019d65ace4,CA,LT-CA-052,vaspvt@vaspvt.gov.lt,+37052477669,teltonika-telemedic.com,,https://teltonika-telemedic.com/
275b3088-3859-4b92-b0a2-550240847493,Swiss Sana AG,LI,5861,,service@swissana.com,,12d4ea99-4bd7-4c65-8d57-b1b218ad5780,LI-MF-000023749,,FL-0002.468.395-4,,MF,refdata.actor-status.active,CLEANED_WEBSITE,,5573be3a-2ea1-4bad-9af1-e4db9354665b,Office Of Public Health,1e5b1687-7a5f-4787-9976-f4f6a67c69ba,CA,LI-CA-025,medical.devices@llv.li,+4232367336,,,
f5d6a3b6-ea59-4a78-9272-4fb516abe395,IMT Analytics GmbH,LI,5863,,customerservice@imtanalytics.com,,8997c962-7d2a-4e31-9ab9-f27230be9daf,LI-IM-000011462,,FL-0002.656.200-2,,IM,refdata.actor-status.active,CLEANED_WEBSITE,,bff079e7-0e6d-4cbe-a62b-2898e6e1a5a2,Office Of Public Health,1e5b1687-7a5f-4787-9976-f4f6a67c69ba,CA,LI-CA-025,medical.devices@llv.li,+4232367336,,,
e4052007-7822-4aa7-9799-f36df74f5231,Filtrop AG,LI,5869,,info@filtrop.com,+4233881150,8a596108-a66c-4f67-9255-0ea4dad061d7,LI-MF-000025386,50382,FL-0001.103.205-1,,MF,refdata.actor-status.active,CLEANED_WEBSITE,,d548a2d0-85b9-40e3-b179-6600a34f2b45,Office Of Public Health,1e5b1687-7a5f-4787-9976-f4f6a67c69ba,CA,LI-CA-025,medical.devices@llv.li,+4232367336,filtrop.com,,www.filtrop.com
884cff72-a747-4db5-afa7-7fb5368356fa,Elosan GmbH,LI,5861,,info@elosan.com,+41 81 250 03 10,00e788e9-b027-4f44-937e-b1a089c7f760,LI-IM-000022586,,FL-0002.681.034-1,,IM,refdata.actor-status.active,CLEANED_WEBSITE,,78484c0e-66b7-4b35-8f9c-e3d585cc3786,Office Of Public Health,1e5b1687-7a5f-4787-9976-f4f6a67c69ba,CA,LI-CA-025,medical.devices@llv.li,+4232367336,elosan.com,,www.elosan.com
f89be450-cb19-4737-b9d8-4ca4b3796cf9,Versamedikas Ltd,LT,5873,,vadim@versamedica.lt,-,067a78f9-5fee-4fdd-82e7-52d2b16a91ae,LT-AR-000011717,LT100006413810,302672455,LT302672455,AR,refdata.actor-status.active,CLEANED_WEBSITE,,2e0705ca-74bb-48a7-bd16-3869c4336955,State Health Care Accreditation Agency under the Ministry of Health of the Republic of Lithuania,c973a3c9-c11c-495d-9ea7-a9019d65ace4,CA,LT-CA-052,vaspvt@vaspvt.gov.lt,+37052477669,"I'm sorry, but it seems there is no domain provided for me to clean up. Please provide a valid domain value.",,-
4c18f2aa-7278-4fb0-ba69-ccf50f6f88d8,MB Taktines Medicinos Centras,LT,5873,,artur.riutkenen@takmedcentras.lt,,010a7c40-daa0-43c0-a48c-7a39db677171,LT-PR-000032768,LT100010672911,304403902,,PR,refdata.actor-status.inactive,CLEANED_WEBSITE,,edf0aad1-6b61-4a66-8191-61ae87ef4164,State Health Care Accreditation Agency under the Ministry of Health of the Republic of Lithuania,c973a3c9-c11c-495d-9ea7-a9019d65ace4,CA,LT-CA-052,vaspvt@vaspvt.gov.lt,+37052477669,,,
3279f458-a5fd-4e59-a053-be2751b8d44f,UAB Ligence,LT,5871,,info@ligence.io,+37064550126,aaf6222f-b373-4723-b1a3-1fbeca112fce,LT-MF-000001213,,,,MF,refdata.actor-status.active,CLEANED_WEBSITE,,70671330-2725-4faf-9b57-55060a7947db,State Health Care Accreditation Agency under the Ministry of Health of the Republic of Lithuania,c973a3c9-c11c-495d-9ea7-a9019d65ace4,CA,LT-CA-052,vaspvt@vaspvt.gov.lt,+37052477669,ligence.io,,www.ligence.io
942a7029-38a3-4c3a-950d-885a7360265d,JSC Vilimed,LT,5874,,info@vilimed.com,,6b8d7771-1478-4238-b054-74d42f2da918,LT-MF-000027925,LT100013877316,304982381,LT304982381,MF,refdata.actor-status.active,CLEANED_WEBSITE,,c2b61fc4-0c6b-4de8-b985-12b3e8a5ac76,State Health Care Accreditation Agency under the Ministry of Health of the Republic of Lithuania,c973a3c9-c11c-495d-9ea7-a9019d65ace4,CA,LT-CA-052,vaspvt@vaspvt.gov.lt,+37052477669,,,
7f934b31-9d54-4562-9e3e-cc30420bb46e,IDD International Dental Distributors AG,LI,5861,,quality@idd.dental,+423 220 21 35,3e073ebc-19d3-4418-986f-8dcd0c2853f0,LI-AR-000008367,61974,FL-0001.538.070-9,FRLI1209018730001,AR,refdata.actor-status.active,CLEANED_WEBSITE,,e4ddf883-d6f4-437b-b894-ce89f8b83a80,Office Of Public Health,1e5b1687-7a5f-4787-9976-f4f6a67c69ba,CA,LI-CA-025,medical.devices@llv.li,+4232367336,idd.dental,,https://idd.dental/
7db8e9b3-303f-478b-ab4e-95d3fca050fd,Edenta Etablissement,LI,5868,,oliver.graetz@edenta.li,+42 3 375 20 10,42bdc739-ca6b-47eb-b23d-54dd3ca1fc74,LI-AR-000008768,50351,FL-0001.007.192-5,ATEOS1000102977,AR,refdata.actor-status.active,CLEANED_WEBSITE,,f1b2aee9-ac46-4f0b-93e9-4b3a21d02ad4,Office Of Public Health,1e5b1687-7a5f-4787-9976-f4f6a67c69ba,CA,LI-CA-025,medical.devices@llv.li,+4232367336,edenta.com,,www.edenta.com
9b695c64-54d2-45cd-a631-cfd9d85248a4,TSE spol. s r.o.,CZ,2355,,medical@tse.cz,+420 386 721 161,1b4171b1-42c6-4757-84dc-8d13bc3caa50,CZ-IM-000026443,CZ15771946,15771946,CZ15771946,IM,refdata.actor-status.active,CLEANED_WEBSITE,,190127b6-d417-4380-959f-cef3b7941f42,State Institute for Drug Control - Medical Device Section,48c6900b-6f86-4526-83ee-8f925b9dc0b2,CA,CZ-CA-037,szp@sukl.cz,+420 272 185 262,tse-medical.cz,,www.tse-medical.cz
f9602451-e79e-43fa-a6c5-2ed228f76b5b,AR Baltic Medical UAB,LT,5873,,info@arbalticmedical.com,+37052034473,7b0cf8fe-9fd5-45d1-b8be-b7c0832adb3c,LT-MF-000004402,LT100002753817,300609844,300609844,MF,refdata.actor-status.active,CLEANED_WEBSITE,,15ffa159-a19b-45e9-805b-cab1b06a832f,State Health Care Accreditation Agency under the Ministry of Health of the Republic of Lithuania,c973a3c9-c11c-495d-9ea7-a9019d65ace4,CA,LT-CA-052,vaspvt@vaspvt.gov.lt,+37052477669,arbalticmedical.com,,www.arbalticmedical.com
610ce68b-6e57-4b8e-b25d-c2aa4c8b7f6f,Microlife UAB,LT,5873,,info@microlife.lt,+37 0 85 2745460 ,6a788ec2-1e1a-4e77-9670-f60b32bae953,LT-AR-000011673,LT100000948913,111834071 ,LT111834071,AR,refdata.actor-status.active,CLEANED_WEBSITE,,743c24e8-0a64-4cd9-a2a3-4bf7d9e0d51d,State Health Care Accreditation Agency under the Ministry of Health of the Republic of Lithuania,c973a3c9-c11c-495d-9ea7-a9019d65ace4,CA,LT-CA-052,vaspvt@vaspvt.gov.lt,+37052477669,microlife.lt,,www.microlife.lt
aa7cb28e-b4c4-46d0-8b67-cf0a706018a5,"UAB ""Skirgesa""",LT,5871,,info@skirgesa.lt,837457746,e124bf81-f64e-4528-8827-be4e7a5d9d7f,LT-IM-000004084,LT344494219,,,IM,refdata.actor-status.active,CLEANED_WEBSITE,,78d08e45-a96c-4ac9-9e1a-04ecde7529e2,State Health Care Accreditation Agency under the Ministry of Health of the Republic of Lithuania,c973a3c9-c11c-495d-9ea7-a9019d65ace4,CA,LT-CA-052,vaspvt@vaspvt.gov.lt,+37052477669,skirgesa.lt,,https://skirgesa.lt/
b3a23ba6-5209-4616-930b-ea522a2a2f39,"UAB ""ILSANTA""",LT,5873,,info@ilsanta.lt,+370 5 269 16 10,0b90743e-21eb-4da3-9e3a-e5e69811f872,LT-IM-000002510,LT104986716,,,IM,refdata.actor-status.active,CLEANED_WEBSITE,,e3e9faa2-a8e1-4389-a00d-1000befd3a51,State Health Care Accreditation Agency under the Ministry of Health of the Republic of Lithuania,c973a3c9-c11c-495d-9ea7-a9019d65ace4,CA,LT-CA-052,vaspvt@vaspvt.gov.lt,+37052477669,ilsanta.lt,,www.ilsanta.lt
22f500d2-7840-44cf-be47-a7e80532e730,Pletra Ltd.,LT,5871,,info@pletra.lt,+37068635757,b55871a4-b77d-412e-a930-0845b05bb9c5,LT-MF-000004741,LT340142811,134014285,LT134014285,MF,refdata.actor-status.active,CLEANED_WEBSITE,,e11210de-102a-40b9-9dd3-51e686aa25f0,State Health Care Accreditation Agency under the Ministry of Health of the Republic of Lithuania,c973a3c9-c11c-495d-9ea7-a9019d65ace4,CA,LT-CA-052,vaspvt@vaspvt.gov.lt,+37052477669,pletra.lt,,https://www.pletra.lt/
a58a6267-d0f1-4f28-a608-aba3389c445d,UAB Intersurgical,LT,5878,,jt@intersurgical.lt,+370 3876 6611,e5061e35-5dc3-4167-abaa-6ed2daf821e2,LT-IM-000004742,LT115024314,,,IM,refdata.actor-status.active,CLEANED_WEBSITE,,09b9614a-1513-4a4e-9065-612dcb60e7ff,State Health Care Accreditation Agency under the Ministry of Health of the Republic of Lithuania,c973a3c9-c11c-495d-9ea7-a9019d65ace4,CA,LT-CA-052,vaspvt@vaspvt.gov.lt,+37052477669,intersurgical.lt,,www.intersurgical.lt
5bdf662f-9648-4650-8962-2893a436d7dc,QAIR,NL,68,,info@qair.io,,57414dbd-1beb-44ed-b2f8-35c4e66bdf30,NL-AR-000040734,NL004931190B64 ,92009778,,AR,refdata.actor-status.active,CLEANED_WEBSITE,,24017f41-c796-4b9f-ac40-2e2e955d4451,"Ministerie van Volksgezondheid, Welzijn en Sport",eaff8bbd-38d6-4ef4-9138-e8ed01f4c46c,CA,NL-CA-058,medische_hulpmiddelen@minvws.nl,+31 70 340 79 11,qair.io,,www.qair.io
